index,target_x,target_y,target_z,actual_x,actual_y,actual_z,targeting_error_mm,angular_error_deg,exp_R00,exp_R01,exp_R02,exp_R10,exp_R11,exp_R12,exp_R20,exp_R21,exp_R22,act_R00,act_R01,act_R02,act_R10,act_R11,act_R12,act_R20,act_R21,act_R22,F_OM1_x,F_OM1_y,F_OM1_z,F_OM1_R00,F_OM1_R01,F_OM1_R02,F_OM1_R10,F_OM1_R11,F_OM1_R12,F_OM1_R20,F_OM1_R21,F_OM1_R22,F_OM2_x,F_OM2_y,F_OM2_z,F_OM2_R00,F_OM2_R01,F_OM2_R02,F_OM2_R10,F_OM2_R11,F_OM2_R12,F_OM2_R20,F_OM2_R21,F_OM2_R22
11,5.00000000,375.00000000,-115.00000000,14.90683900,385.64513627,-112.17898671,14.81291671,5.91082866,0.99965025,0.02644577,0.00000000,-0.02644577,0.99965025,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99593227,0.05493030,-0.07142580,-0.06022260,0.99542453,-0.07418398,0.06702403,0.07818366,0.99468337,63.05567932,-132.49290466,1073.58947754,-0.97719795,0.20860730,0.03958780,0.00188547,0.19496222,-0.98080891,-0.21232203,-0.95836985,-0.19091000,127.01145172,38.50521851,754.95440674,0.98313248,-0.15707016,0.09369914,0.07560110,-0.11749051,-0.99019212,0.16653839,0.98057377,-0.10363405
11,-0.00000000,425.00000000,-115.00000000,18.77054494,427.60034145,-116.27356897,18.99255409,8.30617277,1.00000000,0.00000000,0.00000000,-0.00000000,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,0.98973723,-0.01496038,-0.14211397,0.01138418,0.99959858,-0.02594417,0.14244506,0.02406007,0.98951023,63.01794434,-132.53683472,1073.75561523,-0.97717112,0.20878382,0.03931827,0.00192623,0.19376639,-0.98104578,-0.21244505,-0.95857388,-0.18974508,140.11233521,50.89180374,710.59747314,0.95916510,-0.22426486,0.17235878,0.13563280,-0.17005576,-0.97605574,0.24820560,0.95957613,-0.13269389
11,-0.00000000,420.00000000,-10.00000000,6.06588123,422.00939903,-12.27049831,6.78142773,5.13325649,1.00000000,0.00000000,0.00000000,0.00000000,0.90630779,-0.42261826,-0.00000000,0.42261826,0.90630779,0.99564679,0.02612443,-0.08947073,-0.06153723,0.90520946,-0.42048671,0.07000478,0.42416201,0.90287643,63.05364609,-132.50155640,1073.61022949,-0.97713083,0.20892110,0.03958908,0.00193803,0.19492215,-0.98081678,-0.21263011,-0.95830965,-0.19086933,136.95396423,36.22221756,724.58734131,0.98296219,-0.18038255,0.03532013,0.07872724,0.23952924,-0.96769196,0.16609454,0.95398527,0.24964920
11,-0.00000000,420.00000000,-10.00000000,4.86233367,419.68076459,-12.58350059,5.51531280,11.87218104,0.90377277,0.06773915,0.42261826,-0.07474188,0.99720291,-0.00000000,-0.42143616,-0.03158728,0.90630779,0.97159986,0.06478728,0.22758799,-0.06314401,0.99789904,-0.01450190,-0.22804938,-0.00028078,0.97364953,63.01408386,-132.55090332,1073.78503418,-0.97715688,0.20886531,0.03923946,0.00192191,0.19331689,-0.98113447,-0.21251062,-0.95864689,-0.18930234,134.14907837,50.42261124,714.39447021,0.97154260,-0.14510815,-0.18721263,-0.21340764,-0.19331074,-0.95764720,0.10277219,0.97034764,-0.21877681
11,-0.00000000,420.00000000,-10.00000000,5.47604503,420.89587386,-8.21585273,5.82862253,9.16203304,1.00000000,-0.00000000,0.00000000,0.00000000,0.90630779,0.42261826,-0.00000000,-0.42261826,0.90630779,0.98962877,0.07544547,-0.12224120,-0.03194836,0.94525840,0.32475503,0.14005081,-0.31748150,0.93786526,63.02066803,-132.53727722,1073.73046875,-0.97717100,0.20878226,0.03932975,0.00192827,0.19382896,-0.98103344,-0.21244563,-0.95856160,-0.18980663,136.07524109,59.83781052,716.11291504,0.96819860,-0.11114359,0.22413965,0.14167878,-0.49482390,-0.85736597,0.20620039,0.86185634,-0.46334112
11,0.00000000,420.00000000,-10.00000000,6.94975220,420.06480373,-11.46063528,7.10188078,1.99939022,0.90377277,-0.06773915,-0.42261826,0.07474188,0.99720291,-0.00000000,0.42143616,-0.03158728,0.90630779,0.89099393,0.00674000,-0.45396517,-0.00812702,0.99996642,-0.00110442,0.45394245,0.00467343,0.89101874,63.01162338,-132.54571533,1073.77258301,-0.97719926,0.20866413,0.03925368,0.00190729,0.19349547,-0.98109931,-0.21231565,-0.95865470,-0.18948162,140.94081116,50.62693787,715.34350586,0.85455555,-0.20225425,0.47835976,0.44523579,-0.18891673,-0.87525743,0.26739469,0.96093899,-0.07138900
12,-0.00000000,405.00000000,-115.00000000,16.04493476,414.07583427,-113.38708796,18.50438284,7.48336713,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99320899,0.02131179,-0.11437535,-0.02858046,0.99764868,-0.06229202,0.11277885,0.06513790,0.99148271,63.04641342,-132.51019287,1073.63623047,-0.97712660,0.20896035,0.03948692,0.00195693,0.19450980,-0.98089862,-0.21264951,-0.95838487,-0.19046962,136.62944031,45.44019699,727.33618164,0.97200978,-0.19021678,0.13789323,0.11424016,-0.13020048,-0.98488426,0.20529526,0.97307009,-0.10482574
12,40.00000000,405.00000000,-115.00000000,55.07322538,410.84709998,-114.29516604,16.18293832,7.35324053,0.98372585,0.17967595,-0.00000000,-0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97573637,0.18255971,-0.12087388,-0.18877840,0.98111808,-0.04207120,0.11091105,0.06386876,0.99177594,63.02373505,-132.54159546,1073.74353027,-0.97712588,0.20899549,0.03931787,0.00196689,0.19375823,-0.98104733,-0.21265264,-0.95852941,-0.18973725,102.16128540,45.94006348,720.49035645,0.98851031,-0.02917663,0.14831083,0.14346719,-0.12780049,-0.98136854,0.04758722,0.99137062,-0.12214622
12,-40.00000000,405.00000000,-115.00000000,-20.29134827,410.02729945,-115.99423634,20.36401726,7.85495213,0.98372585,-0.17967595,-0.00000000,0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97668136,-0.17028807,-0.13074999,0.16645675,0.98524622,-0.03977391,0.13559395,0.01708220,0.99061722,63.02564621,-132.53350830,1073.70556641,-0.97718239,0.20871983,0.03937834,0.00190288,0.19399053,-0.98100156,-0.21239351,-0.95854247,-0.18996128,170.07566833,46.70729446,735.99389648,0.91431350,-0.37271559,0.15847383,0.09886834,-0.17404673,-0.97976160,0.39275426,0.91147727,-0.12228350
12,0.00000000,435.00000000,-115.00000000,21.06721357,435.65712559,-117.42733937,21.21676879,9.54433934,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.98559085,-0.03537049,-0.16540732,0.03392468,0.99935756,-0.01155890,0.16570989,0.00578097,0.98615758,63.01562500,-132.55651855,1073.78771973,-0.97710896,0.20907670,0.03930706,0.00191454,0.19340071,-0.98111796,-0.21273093,-0.95858389,-0.18937385,142.34489441,53.80666351,701.44366455,0.94942319,-0.24373044,0.19796723,0.15413295,-0.18753694,-0.97008914,0.27356642,0.95153844,-0.14048503
12,5.00000000,375.00000000,-115.00000000,14.93330793,385.67832548,-112.11981257,14.86582393,5.91452770,0.99965025,0.02644577,0.00000000,-0.02644577,0.99965025,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99592337,0.05507113,-0.07144065,-0.06036955,0.99541002,-0.07425892,0.06702322,0.07826904,0.99467672,63.05271149,-132.50471497,1073.59423828,-0.97719234,0.20862859,0.03961290,0.00190334,0.19513737,-0.98077404,-0.21234748,-0.95832956,-0.19108383,126.99926758,38.50069427,754.95245361,0.98314857,-0.15695637,0.09372076,0.07561941,-0.11758226,-0.99017984,0.16643494,0.98058099,-0.10373189
12,-0.00000000,425.00000000,-115.00000000,18.82464768,427.62154790,-116.24267039,19.04689223,8.33132269,1.00000000,0.00000000,0.00000000,-0.00000000,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,0.98966514,-0.01568878,-0.14253703,0.01209476,0.99958758,-0.02604605,0.14288687,0.02405293,0.98944672,63.01764679,-132.54997253,1073.75378418,-0.97714555,0.20889896,0.03934177,0.00194494,0.19385394,-0.98102850,-0.21256238,-0.95853108,-0.18982983,140.14170837,50.89062500,710.60461426,0.95889890,-0.22508931,0.17276502,0.13590662,-0.17014688,-0.97600174,0.24908298,0.95936692,-0.13256253
12,-0.00000000,420.00000000,-10.00000000,6.12862929,421.99955608,-12.29661802,6.84344766,5.13201138,1.00000000,0.00000000,0.00000000,0.00000000,0.90630779,-0.42261826,-0.00000000,0.42261826,0.90630779,0.99562581,0.02698516,-0.08944884,-0.06229969,0.90522181,-0.42034772,0.06962788,0.42408164,0.90294339,63.05111694,-132.51553345,1073.61279297,-0.97712266,0.20896573,0.03955545,0.00196474,0.19485013,-0.98083109,-0.21266747,-0.95831454,-0.19080304,136.92391968,36.20288467,724.58044434,0.98311287,-0.17956726,0.03528054,0.07847615,0.23951684,-0.96771544,0.16531973,0.95414215,0.24956384
12,-0.00000000,420.00000000,-10.00000000,4.99997919,419.68167909,-12.55138180,5.62233663,11.84879263,0.90377277,0.06773915,0.42261826,-0.07474188,0.99720291,-0.00000000,-0.42143616,-0.03158728,0.90630779,0.97137527,0.06669593,0.22799503,-0.06507263,0.99777314,-0.01463841,-0.22846365,-0.00061685,0.97355229,63.00965881,-132.56091309,1073.77539062,-0.97712612,0.20900348,0.03926914,0.00195001,0.19345441,-0.98110735,-0.21265163,-0.95858902,-0.18943693,134.09335327,50.42816925,714.39068604,0.97172815,-0.14334349,-0.18760882,-0.21345297,-0.19375888,-0.95754653,0.10090718,0.97052056,-0.21887805
12,-0.00000000,420.00000000,-10.00000000,5.47363719,420.91140607,-8.18679741,5.83772805,9.17106506,1.00000000,-0.00000000,0.00000000,0.00000000,0.90630779,0.42261826,-0.00000000,-0.42261826,0.90630779,0.98960732,0.07587469,-0.12214912,-0.03243740,0.94535507,0.32442510,0.14008993,-0.31709124,0.93799140,63.01854324,-132.55101013,1073.73803711,-0.97718596,0.20870951,0.03934373,0.00191027,0.19387634,-0.98102409,-0.21237688,-0.95856786,-0.18985192,136.05761719,59.82416153,716.10729980,0.96828872,-0.11068535,0.22397709,0.14183004,-0.49450108,-0.85752720,0.20567261,0.86210060,-0.46312129
12,0.00000000,420.00000000,-10.00000000,7.01750660,420.07280211,-11.38548702,7.15334001,2.00474794,0.90377277,-0.06773915,-0.42261826,0.07474188,0.99720291,-0.00000000,0.42143616,-0.03158728,0.90630779,0.89094971,0.00697557,-0.45404845,-0.00841581,0.99996394,-0.00115127,0.45402405,0.00484689,0.89097631,63.01368332,-132.55892944,1073.75964355,-0.97717035,0.20878851,0.03931274,0.00191601,0.19369097,-0.98106074,-0.21244873,-0.95858812,-0.18966912,140.92938232,50.61848831,715.34356689,0.85451782,-0.20215520,0.47846901,0.44534814,-0.18894225,-0.87519479,0.26732817,0.96095479,-0.07142507
13,-0.00000000,405.00000000,-115.00000000,16.01889125,414.02248271,-113.45182525,18.45011968,7.48110452,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99320121,0.02089377,-0.11451988,-0.02813040,0.99768310,-0.06194370,0.11296032,0.06474404,0.99148785,63.04311371,-132.52465820,1073.63977051,-0.97713602,0.20891479,0.03949423,0.00191736,0.19440545,-0.98091936,-0.21260646,-0.95841593,-0.19036113,136.63783264,45.44102859,727.34619141,0.97190827,-0.19057173,0.13811859,0.11436936,-0.13048641,-0.98483145,0.20570363,0.97296232,-0.10502526
13,40.00000000,405.00000000,-115.00000000,55.01186900,410.82742919,-114.29535109,16.11867463,7.35186492,0.98372585,0.17967595,-0.00000000,-0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97574295,0.18249237,-0.12092200,-0.18869011,0.98114412,-0.04185952,0.11100288,0.06366092,0.99177902,63.02148056,-132.55438232,1073.74133301,-0.97716373,0.20881563,0.03933225,0.00192579,0.19379915,-0.98103935,-0.21247891,-0.95856035,-0.18977565,102.15312958,45.93728638,720.49499512,0.98849612,-0.02905723,0.14842857,0.14358710,-0.12804247,-0.98131943,0.04751959,0.99134290,-0.12239725
13,-40.00000000,405.00000000,-115.00000000,-20.36229448,409.93653102,-115.99401380,20.27305798,7.84215511,0.98372585,-0.17967595,-0.00000000,0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97656369,-0.17100404,-0.13069438,0.16725941,0.98513355,-0.03919330,0.13545362,0.01641487,0.99064772,63.03037643,-132.54365540,1073.68603516,-0.97719401,0.20865329,0.03944258,0.00185055,0.19410519,-0.98097897,-0.21234049,-0.95853376,-0.19006455,170.09468079,46.72003174,736.01232910,0.91405028,-0.37330291,0.15860964,0.09860405,-0.17480044,-0.97965407,0.39343274,0.91109258,-0.12296721
13,0.00000000,435.00000000,-115.00000000,21.09324504,435.60790009,-117.37862405,21.23563941,9.56592073,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.98552182,-0.03540435,-0.16581114,0.03403408,0.99935907,-0.01109905,0.16609781,0.00529513,0.98609506,63.01882172,-132.56390381,1073.77429199,-0.97712487,0.20899642,0.03933826,0.00190229,0.19355850,-0.98108691,-0.21265790,-0.95856959,-0.18952839,142.33651733,53.81195831,701.44232178,0.94933087,-0.24366523,0.19848979,0.15449405,-0.18817210,-0.96990865,0.27368328,0.95142972,-0.14099275
13,5.00000000,375.00000000,-115.00000000,14.97186502,385.65364374,-112.14849325,14.86839963,5.90633529,0.99965025,0.02644577,0.00000000,-0.02644577,0.99965025,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99592161,0.05538277,-0.07122395,-0.06066479,0.99539121,-0.07427098,0.06678237,0.07828885,0.99469145,63.05653381,-132.51341248,1073.57824707,-0.97715253,0.20880650,0.03965777,0.00188034,0.19507617,-0.98078632,-0.21253084,-0.95830327,-0.19101180,126.99745941,38.49347687,754.95471191,0.98318613,-0.15683150,0.09353565,0.07546081,-0.11749660,-0.99020213,0.16628501,0.98061126,-0.10368639
13,-0.00000000,425.00000000,-115.00000000,18.82214626,427.70118862,-116.19643768,19.05258704,8.32794835,1.00000000,0.00000000,0.00000000,-0.00000000,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,0.98970934,-0.01461022,-0.14234434,0.01090642,0.99958223,-0.02676563,0.14267592,0.02493773,0.98945526,63.02107239,-132.56138611,1073.74328613,-0.97716039,0.20881580,0.03941461,0.00185678,0.19386071,-0.98102731,-0.21249494,-0.95854783,-0.18982074,140.10369873,50.85058212,710.58776855,0.95920384,-0.22398800,0.17250316,0.13601698,-0.16928801,-0.97613573,0.24784541,0.95977652,-0.13191554
13,-0.00000000,420.00000000,-10.00000000,6.07121541,421.98326186,-12.32669264,6.79753505,5.13171612,1.00000000,0.00000000,0.00000000,0.00000000,0.90630779,-0.42261826,-0.00000000,0.42261826,0.90630779,0.99564261,0.02638022,-0.08944230,-0.06173675,0.90532119,-0.42021674,0.06988860,0.42390756,0.90300497,63.05253220,-132.52282715,1073.60510254,-0.97713518,0.20890117,0.03958756,0.00191243,0.19481781,-0.98083758,-0.21261047,-0.95833516,-0.19076285,136.93830872,36.20492554,724.58789062,0.98300755,-0.18012707,0.03536122,0.07867268,0.23936132,-0.96773797,0.16585170,0.95407569,0.24946506
13,-0.00000000,420.00000000,-10.00000000,5.14144898,419.69692244,-12.54076911,5.74298366,11.73322229,0.90377277,0.06773915,0.42261826,-0.07474188,0.99720291,-0.00000000,-0.42143616,-0.03158728,0.90630779,0.97060884,0.07082781,0.23000409,-0.06917653,0.99748794,-0.01524552,-0.23050610,-0.00111343,0.97307024,63.01334381,-132.57061768,1073.77587891,-0.97714341,0.20891574,0.03930578,0.00191828,0.19355571,-0.98108739,-0.21257246,-0.95858771,-0.18953246,133.97152710,50.44602203,714.37048340,0.97193635,-0.13913824,-0.18968473,-0.21461903,-0.19429775,-0.95717663,0.09632456,0.97102469,-0.21870676
13,-0.00000000,420.00000000,-10.00000000,5.51987979,420.92709700,-8.13376165,5.90012095,9.19141582,1.00000000,-0.00000000,0.00000000,0.00000000,0.90630779,0.42261826,-0.00000000,-0.42261826,0.90630779,0.98955506,0.07613150,-0.12241260,-0.03263265,0.94542860,0.32419121,0.14041352,-0.31681036,0.93803793,63.01900482,-132.55827332,1073.73181152,-0.97716731,0.20879149,0.03937227,0.00191964,0.19397433,-0.98100471,-0.21246265,-0.95853019,-0.18994617,136.05050659,59.80995941,716.09362793,0.96824586,-0.11053069,0.22423863,0.14217664,-0.49432749,-0.85756987,0.20563512,0.86221999,-0.46291566
13,0.00000000,420.00000000,-10.00000000,6.99912313,420.07098344,-11.39135107,7.13642915,1.99863466,0.90377277,-0.06773915,-0.42261826,0.07474188,0.99720291,-0.00000000,0.42143616,-0.03158728,0.90630779,0.89099964,0.00694087,-0.45395100,-0.00839160,0.99996409,-0.00118139,0.45392650,0.00486199,0.89102586,63.01494217,-132.56532288,1073.75183105,-0.97717357,0.20876935,0.03933492,0.00188800,0.19368227,-0.98106247,-0.21243425,-0.95859402,-0.18965533,140.93585205,50.61371231,715.33856201,0.85455799,-0.20217066,0.47839069,0.44527337,-0.18891850,-0.87523794,0.26732430,0.96095622,-0.07142061
14,-0.00000000,405.00000000,-115.00000000,16.03383821,414.09825849,-113.37541621,18.50679734,7.49669898,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99321078,0.02055725,-0.11449785,-0.02785985,0.99765298,-0.06254898,0.11294328,0.06531422,0.99145238,63.04694748,-132.53204346,1073.62597656,-0.97711372,0.20900796,0.03955338,0.00191953,0.19459909,-0.98088098,-0.21270899,-0.95835632,-0.19054665,136.65066528,45.44426727,727.35443115,0.97183549,-0.19101405,0.13801947,0.11429892,-0.13011636,-0.98488855,0.20608616,0.97292519,-0.10461899
14,40.00000000,405.00000000,-115.00000000,55.09590530,410.76548614,-114.35162903,16.17243248,7.35506009,0.98372585,0.17967595,-0.00000000,-0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97561391,0.18306250,-0.12110126,-0.18923571,0.98105395,-0.04150905,0.11120812,0.06341351,0.99177188,63.02548599,-132.55975342,1073.73254395,-0.97714448,0.20890079,0.03935835,0.00188420,0.19365345,-0.98106819,-0.21256779,-0.95857126,-0.18962102,102.13142395,45.92580414,720.47863770,0.98847032,-0.02856026,0.14869666,0.14391065,-0.12811643,-0.98126239,0.04707560,0.99134779,-0.12252917
14,-40.00000000,405.00000000,-115.00000000,-20.37475427,409.97642082,-116.00270842,20.27117309,7.84638955,0.98372585,-0.17967595,-0.00000000,0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97667946,-0.17035066,-0.13068258,0.16656052,0.98524029,-0.03948548,0.13548012,0.01679808,0.99063763,63.02956390,-132.55534363,1073.69519043,-0.97722292,0.20851719,0.03944552,0.00180328,0.19402738,-0.98099446,-0.21220772,-0.95857912,-0.18998401,170.06555176,46.69929504,735.99713135,0.91435874,-0.37257272,0.15854883,0.09882672,-0.17437758,-0.97970694,0.39265943,0.91147244,-0.12262351
14,0.00000000,435.00000000,-115.00000000,21.08707483,435.62016636,-117.31641420,21.22298533,9.55644978,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.98558051,-0.03447333,-0.16565801,0.03311710,0.99939157,-0.01094301,0.16593447,0.00529911,0.98612251,63.01595306,-132.57398987,1073.77978516,-0.97714555,0.20889387,0.03936848,0.00186610,0.19362390,-0.98107404,-0.21256302,-0.95857871,-0.18958855,142.30268860,53.76886749,701.41064453,0.94960511,-0.24266085,0.19840822,0.15454255,-0.18824294,-0.96988720,0.27270260,0.95167238,-0.14125504
14,5.00000000,375.00000000,-115.00000000,14.89682762,385.61109709,-112.19906203,14.77795087,5.90355597,0.99965025,0.02644577,0.00000000,-0.02644577,0.99965025,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99594339,0.05456074,-0.07155324,-0.05984309,0.99546955,-0.07388586,0.06719780,0.07786810,0.99469644,63.05246353,-132.52246094,1073.58947754,-0.97719741,0.20859830,0.03964814,0.00182508,0.19497113,-0.98080730,-0.21232498,-0.95836997,-0.19090599,127.01634979,38.49062347,754.95910645,0.98305219,-0.15742397,0.09394704,0.07575809,-0.11781380,-0.99014169,0.16694030,0.98047823,-0.10389097
14,-0.00000000,425.00000000,-115.00000000,18.81909233,427.77235310,-116.12945279,19.05570365,8.26777775,1.00000000,0.00000000,0.00000000,-0.00000000,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,0.98991077,-0.01203850,-0.14117985,0.00825930,0.99959249,-0.02732418,0.14145126,0.02588245,0.98960682,63.01836014,-132.56864929,1073.73779297,-0.97715938,0.20882170,0.03940842,0.00188453,0.19395256,-0.98100913,-0.21249935,-0.95852798,-0.18991610,140.02149963,50.81336975,710.56622314,0.96000153,-0.22152013,0.17124817,0.13529754,-0.16845992,-0.97637892,0.24513604,0.96049470,-0.13175064
14,-0.00000000,420.00000000,-10.00000000,6.22873941,422.00002411,-12.23205553,6.91226178,5.13808195,1.00000000,0.00000000,0.00000000,0.00000000,0.90630779,-0.42261826,-0.00000000,0.42261826,0.90630779,0.99561676,0.02696423,-0.08955563,-0.06233970,0.90513820,-0.42052187,0.06972118,0.42426149,0.90285171,63.05557632,-132.53067017,1073.59082031,-0.97706074,0.20923404,0.03966634,0.00194733,0.19503139,-0.98079509,-0.21295190,-0.95821911,-0.19096497,136.92773438,36.19644928,724.58282471,0.98305607,-0.17986894,0.03532662,0.07860159,0.23953070,-0.96770185,0.16559769,0.95408189,0.24961010
14,-0.00000000,420.00000000,-10.00000000,5.37216560,419.67978868,-12.56030207,5.95968499,11.64683899,0.90377277,0.06773915,0.42261826,-0.07474188,0.99720291,-0.00000000,-0.42143616,-0.03158728,0.90630779,0.96987086,0.07585928,0.23150768,-0.07423984,0.99711667,-0.01571207,-0.23203206,-0.00194840,0.97270616,63.01240540,-132.57948303,1073.76562500,-0.97714388,0.20890793,0.03933526,0.00189570,0.19359437,-0.98107982,-0.21257044,-0.95858163,-0.18956558,133.80766296,50.45726395,714.35217285,0.97233975,-0.13410351,-0.19123705,-0.21510814,-0.19509152,-0.95690531,0.09101564,0.97157377,-0.21854199
14,-0.00000000,420.00000000,-10.00000000,5.54811473,420.91000146,-8.20982369,5.90037380,9.18251901,1.00000000,-0.00000000,0.00000000,0.00000000,0.90630779,0.42261826,-0.00000000,-0.42261826,0.90630779,0.98955028,0.07635302,-0.12231326,-0.03285851,0.94537985,0.32431038,0.14039457,-0.31690238,0.93800972,63.01546097,-132.57112122,1073.74145508,-0.97714901,0.20887619,0.03937762,0.00188917,0.19378515,-0.98104215,-0.21254715,-0.95854998,-0.18975155,136.05059814,59.79607773,716.09735107,0.96827298,-0.11038021,0.22419558,0.14223106,-0.49423942,-0.85761166,0.20546965,0.86228973,-0.46285918
14,0.00000000,420.00000000,-10.00000000,7.00451819,420.06721355,-11.40847054,7.14503898,1.99049886,0.90377277,-0.06773915,-0.42261826,0.07474188,0.99720291,-0.00000000,0.42143616,-0.03158728,0.90630779,0.89106585,0.00680226,-0.45382306,-0.00824921,0.99996526,-0.00120877,0.45379905,0.00482081,0.89109097,63.01052856,-132.57676697,1073.75390625,-0.97716290,0.20881848,0.03933905,0.00188552,0.19364573,-0.98106968,-0.21248332,-0.95859075,-0.18961716,140.93919373,50.60292435,715.34259033,0.85458702,-0.20235394,0.47826129,0.44512582,-0.18892229,-0.87531215,0.26747710,0.96091688,-0.07137758
15,-0.00000000,405.00000000,-115.00000000,15.93507323,414.08383269,-113.39959892,18.41205743,7.50485066,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99320082,0.01952753,-0.11476393,-0.02682098,0.99769360,-0.06235537,0.11328160,0.06500950,0.99143381,63.04353333,-132.54396057,1073.63745117,-0.97716439,0.20877413,0.03953579,0.00187469,0.19452767,-0.98089522,-0.21247637,-0.95842183,-0.19047691,136.66912842,45.42799377,727.35351562,0.97164136,-0.19178122,0.13832216,0.11447286,-0.13034812,-0.98483771,0.20690341,0.97274321,-0.10469788
15,40.00000000,405.00000000,-115.00000000,55.09488173,410.69272259,-114.39528571,16.14398415,7.33059527,0.98372585,0.17967595,-0.00000000,-0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97557397,0.18344409,-0.12084570,-0.18953993,0.98101888,-0.04094563,0.11104067,0.06285057,0.99182645,63.02134705,-132.56988525,1073.73852539,-0.97713512,0.20894620,0.03935006,0.00189828,0.19363877,-0.98107105,-0.21261077,-0.95856428,-0.18960787,102.12200928,45.93591309,720.48858643,0.98850179,-0.02820368,0.14855558,0.14378916,-0.12865064,-0.98121029,0.04678551,0.99128884,-0.12311600
15,-40.00000000,405.00000000,-115.00000000,-20.36515316,410.06456162,-115.92256791,20.29847596,7.80209088,0.98372585,-0.17967595,-0.00000000,0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97711664,-0.16855731,-0.12973664,0.16470330,0.98553331,-0.03996167,0.13459561,0.01767915,0.99074289,63.02646255,-132.56652832,1073.68798828,-0.97720033,0.20862477,0.03943699,0.00187507,0.19421624,-0.98095697,-0.21231122,-0.95851749,-0.19017935,170.02461243,46.68439484,735.98077393,0.91516942,-0.37101811,0.15751360,0.09821227,-0.17374802,-0.97988057,0.39092112,0.91222650,-0.12257034
15,0.00000000,435.00000000,-115.00000000,21.12540341,435.52751435,-117.47768411,21.27674457,9.54775454,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.98559663,-0.03459181,-0.16553753,0.03331368,0.99938986,-0.01049226,0.16579948,0.00482645,0.98614770,63.01327133,-132.58769226,1073.77978516,-0.97711074,0.20907548,0.03926804,0.00193053,0.19329727,-0.98113835,-0.21272238,-0.95860505,-0.18927646,142.31770325,53.76758575,701.41870117,0.94956142,-0.24293748,0.19827892,0.15433006,-0.18837711,-0.96989501,0.27297506,0.95157522,-0.14138308
15,5.00000000,375.00000000,-115.00000000,14.92120034,385.54528549,-112.25534021,14.73656743,5.89047333,0.99965025,0.02644577,0.00000000,-0.02644577,0.99965025,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99594530,0.05426889,-0.07174900,-0.05953228,0.99552576,-0.07337843,0.06744580,0.07735228,0.99471989,63.05065918,-132.53507996,1073.58947754,-0.97719169,0.20863354,0.03960431,0.00185576,0.19487928,-0.98082548,-0.21235116,-0.95838100,-0.19082157,127.02238464,38.48927689,754.95867920,0.98297870,-0.15773244,0.09419852,0.07590593,-0.11823896,-0.99007970,0.16730563,0.98037750,-0.10425355
15,-0.00000000,425.00000000,-115.00000000,18.82415099,427.65744072,-116.23054984,19.05058804,8.35433344,1.00000000,0.00000000,0.00000000,-0.00000000,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,0.98962554,-0.01531424,-0.14285234,0.01163895,0.99958028,-0.02652810,0.14319864,0.02459022,0.98938845,63.01979446,-132.57673645,1073.73339844,-0.97718072,0.20873457,0.03934158,0.00190089,0.19380179,-0.98103887,-0.21240120,-0.95857745,-0.18977615,140.11790466,50.84472275,710.59216309,0.95897985,-0.22457916,0.17297933,0.13634661,-0.16956738,-0.97604126,0.24853016,0.95958900,-0.13199109
